Kassenart;Quelle;Erstellungsdatum;Typ;Risikogruppe;Einheit;Wert
KBS;Grundlagenbescheid;20. Nov 17;HMG;HMG294;VT;1903564
KBS;Grundlagenbescheid;20. Nov 17;HMG;HMG295;VT;581245
KBS;Grundlagenbescheid;20. Nov 17;HMG;HMG296;VT;2045284
KBS;Grundlagenbescheid;20. Nov 17;HMG;HMG297;VT;97545
KBS;Grundlagenbescheid;20. Nov 17;HMG;HMG298;VT;225244
KBS;Grundlagenbescheid;20. Nov 17;HMG;HMG299;VT;122360
KBS;Grundlagenbescheid;20. Nov 17;HMG;HMG300;VT;438369
KBS;Grundlagenbescheid;20. Nov 17;HMG;HMG301;VT;55418
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG001;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG002;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG003;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG004;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG005;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG006;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG007;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG008;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG009;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG010;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG011;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG012;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG013;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG014;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG015;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG016;VT;1907
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG017;VT;34201
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG018;VT;138540
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG019;VT;334984
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG020;VT;641596
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG021;VT;920226
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG022;VT;1085291
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG023;VT;1159938
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG024;VT;1420231
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG025;VT;1600282
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG026;VT;1836337
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG027;VT;2098805
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG028;VT;2103380
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG029;VT;2147278
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG030;VT;2021229
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG031;VT;1889859
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG032;VT;1820901
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG033;VT;1782291
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG034;VT;1726059
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG035;VT;1705850
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG036;VT;1612975
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG037;VT;1587718
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG038;VT;1490016
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG039;VT;1409326
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG040;VT;1358292
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG041;VT;1306580
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG042;VT;1147301
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG043;VT;1136083
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG044;VT;1153097
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG045;VT;1357235
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG046;VT;1577448
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG047;VT;1659804
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG048;VT;1786723
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG049;VT;1922987
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG050;VT;2099170
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG051;VT;2151916
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG052;VT;2182006
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG053;VT;2262106
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG054;VT;2312318
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG055;VT;2192685
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG056;VT;2184269
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG057;VT;2159533
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG058;VT;2195119
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG059;VT;2005562
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG060;VT;1915341
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG061;VT;1735151
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG062;VT;1642817
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG063;VT;1384392
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG064;VT;1042748
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG065;VT;454151
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG066;VT;236193
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG067;VT;30919
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG068;VT;10376
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG069;VT;5834
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG070;VT;1789
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG071;VT;2545
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG072;VT;1985
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG073;VT;1639
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG074;VT;1178
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG075;VT;580
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG076;VT;624
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG077;VT;184
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG078;VT;1309
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG079;VT;710
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG080;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG081;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG082;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG083;VT;366
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG084;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG085;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG086;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG087;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG088;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG089;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG090;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG091;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG092;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG093;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG094;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG095;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG096;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG097;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG098;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG099;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG100;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG101;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG102;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG103;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG104;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG105;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG106;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG107;VT;3683
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG108;VT;63143
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG109;VT;253946
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG110;VT;546226
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG111;VT;888037
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG112;VT;1136908
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG113;VT;1227713
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG114;VT;1347156
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG115;VT;1560514
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG116;VT;1744596
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG117;VT;1972528
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG118;VT;2246241
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG119;VT;2232731
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG120;VT;2324290
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG121;VT;2295908
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG122;VT;2204359
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG123;VT;2144101
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG124;VT;2120179
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG125;VT;2102683
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG126;VT;2136934
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG127;VT;2067987
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG128;VT;1993155
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG129;VT;1921546
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG130;VT;1788711
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG131;VT;1765765
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG132;VT;1645805
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG133;VT;1541868
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG134;VT;1654996
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG135;VT;1770766
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG136;VT;1970074
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG137;VT;2237251
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG138;VT;2483614
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG139;VT;2682605
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG140;VT;2949839
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG141;VT;3080235
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG142;VT;3159976
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG143;VT;3101345
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG144;VT;3175730
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG145;VT;3168825
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG146;VT;3144134
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG147;VT;3147734
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG148;VT;2993678
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG149;VT;3010552
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG150;VT;2677694
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG151;VT;2588609
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG152;VT;2438433
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG153;VT;2248755
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG154;VT;1885817
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG155;VT;1391034
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG156;VT;638703
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG157;VT;401217
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG158;VT;57832
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG159;VT;22829
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG160;VT;10390
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG161;VT;10177
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG162;VT;6565
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG163;VT;2904
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG164;VT;4682
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG165;VT;6590
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG166;VT;2308
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG167;VT;2088
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG168;VT;1402
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG169;VT;2464
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG170;VT;1780
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG171;VT;668
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG172;VT;92
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG173;VT;917
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG174;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG175;VT;173
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG176;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG177;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG178;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG179;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG180;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG181;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KAGG;KAGG182;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KEG;KEG001;VT;60510
KBS;Grundlagenbescheid;20. Nov 17;KEG;KEG002;VT;168579
KBS;Grundlagenbescheid;20. Nov 17;KEG;KEG003;VT;97942
KBS;Grundlagenbescheid;20. Nov 17;KEG;KEG004;VT;120522
KBS;Grundlagenbescheid;20. Nov 17;KEG;KEG005;VT;133268
KBS;Grundlagenbescheid;20. Nov 17;KEG;KEG006;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KEG;KEG007;VT;0
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG001;VT;18407
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG002;VT;3849
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG003;VT;4085
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG004;VT;6382
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG005;VT;6032
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG006;VT;5946
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG007;VT;6122
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG008;VT;7405
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG009;VT;9261
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG010;VT;12598
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG011;VT;12005
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG012;VT;13055
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG013;VT;16278
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG014;VT;17958
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG015;VT;22711
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG016;VT;20173
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG017;VT;26744
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG018;VT;27806
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG019;VT;25453
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG020;VT;31382
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG021;VT;35845
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG022;VT;35909
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG023;VT;39842
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG024;VT;44031
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG025;VT;43750
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG026;VT;54276
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG027;VT;40570
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG028;VT;38282
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG029;VT;19491
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG030;VT;8441
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG031;VT;4374
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG032;VT;20298
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG033;VT;3046
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG034;VT;4264
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG035;VT;5430
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG036;VT;7172
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG037;VT;8919
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG038;VT;9282
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG039;VT;13236
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG040;VT;12410
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG041;VT;13675
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG042;VT;19390
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG043;VT;25037
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG044;VT;34307
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG045;VT;36506
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG046;VT;45193
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG047;VT;105334
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG048;VT;55844
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG049;VT;56785
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG050;VT;60966
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG051;VT;70125
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG052;VT;92128
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG053;VT;110826
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG054;VT;125699
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG055;VT;110362
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG056;VT;118777
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG057;VT;124131
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG058;VT;105988
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG059;VT;108329
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG060;VT;70049
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG061;VT;29707
KBS;Grundlagenbescheid;20. Nov 17;KEMG;KEMG062;VT;11185
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG001;VT;22456676
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG002;VT;210630707
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG003;VT;285279031
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG004;VT;229949608
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG005;VT;384931999
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG006;VT;343354911
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG007;VT;344410220
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG008;VT;339039646
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG009;VT;317910430
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG010;VT;433459874
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG011;VT;509663408
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG012;VT;457947528
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG013;VT;390369989
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG014;VT;347129391
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG015;VT;300090820
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG016;VT;350875495
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG017;VT;198411020
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG018;VT;112798411
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG019;VT;58717449
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG020;VT;15571725
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG021;VT;23521341
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG022;VT;221893582
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG023;VT;301122273
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG024;VT;243114663
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG025;VT;397236256
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG026;VT;336333974
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG027;VT;329318632
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG028;VT;301183349
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG029;VT;251452488
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG030;VT;322790020
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG031;VT;378149640
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG032;VT;336190694
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG033;VT;282650356
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG034;VT;244278487
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG035;VT;200185272
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG036;VT;228171977
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG037;VT;125483029
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG038;VT;59731102
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG039;VT;18994605
vdek;Grundlagenbescheid;20. Nov 17;AGG;AGG040;VT;3434868
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG001;VT;0
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG002;VT;253100
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG003;VT;553904
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG004;VT;501045
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG005;VT;614748
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG006;VT;382126
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG007;VT;568587
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG008;VT;692499
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG009;VT;792604
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG010;VT;987750
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG011;VT;1051988
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG012;VT;942550
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG013;VT;839241
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG014;VT;1030410
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG015;VT;1054031
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG016;VT;985419
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG017;VT;517330
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG018;VT;255010
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG019;VT;146767
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG020;VT;44918
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG021;VT;0
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG022;VT;283796
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG023;VT;597282
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG024;VT;510932
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG025;VT;562603
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG026;VT;425870
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG027;VT;588667
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG028;VT;719741
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG029;VT;811721
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG030;VT;991716
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG031;VT;1063828
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG032;VT;886358
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG033;VT;635829
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG034;VT;684671
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG035;VT;813653
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG036;VT;808942
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG037;VT;415230
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG038;VT;152110
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG039;VT;56588
vdek;Grundlagenbescheid;20. Nov 17;AusAGG;AusAGG040;VT;8690
vdek;Grundlagenbescheid;20. Nov 17;EMG;EMG001;VT;17889067
vdek;Grundlagenbescheid;20. Nov 17;EMG;EMG002;VT;47259336
vdek;Grundlagenbescheid;20. Nov 17;EMG;EMG003;VT;74286811
vdek;Grundlagenbescheid;20. Nov 17;EMG;EMG004;VT;12119255
vdek;Grundlagenbescheid;20. Nov 17;EMG;EMG005;VT;27163843
vdek;Grundlagenbescheid;20. Nov 17;EMG;EMG006;VT;48048636
vdek;Grundlagenbescheid;20. Nov 17;HMG;HMG001;VT;8814014
vdek;Grundlagenbescheid;20. Nov 17;HMG;HMG002;VT;14805526
vdek;Grundlagenbescheid;20. Nov 17;HMG;HMG003;VT;575170
